# id, x, y, group_0, group_1, intens_0, intens_1, dissimil
2302107003001,1185425.60381,9511216.36906,72.2868217054,21.1240310078,72.2868217054,21.1240310078,0.000641903364383
2302107003002,1177286.5782,9518237.53845,70.0863930886,24.4060475162,70.0863930886,24.4060475162,0.000447252269505
2302206003001,1260046.29051,9527116.02571,69.9501936912,26.618705036,69.9501936912,26.618705036,0.000345551767017
2302206003002,1267124.90963,9506343.28438,64.9921507064,31.3657770801,64.9921507064,31.3657770801,2.50993861622e-05
2302305003001,1021972.37693,9661392.48849,68.6293752044,25.8423290808,68.6293752044,25.8423290808,0.000351240227484
2302404003001,1068940.83691,9423051.14029,60.9208972845,34.5533254624,60.9208972845,34.5533254624,0.000206340484133
2302404003002,1083557.73432,9447574.63297,65.2326945639,28.8228392648,65.2326945639,28.8228392648,0.00014382194164
2302503003001,1165348.49799,9168187.34494,57.487091222,38.3247274814,57.487091222,38.3247274814,0.000449857263648
2302503003002,1171906.49893,9159949.08203,70.3942895989,24.23521414,70.3942895989,24.23521414,0.000461622071337
2302602003001,960336.656078,9678979.5479,67.9481991097,26.264670174,67.9481991097,26.264670174,0.000317468404662
2302602003002,967206.032319,9672902.89359,75.0666271839,19.69203435,75.0666271839,19.69203435,0.000766716131908
2302701001001,1022951.32854,9230602.64606,51.4877589454,39.1337099812,51.4877589454,39.1337099812,0.000617438147318
2302800003001,1102400.4638,9519197.76435,83.6974789916,12.2128851541,83.6974789916,12.2128851541,0.00128955519645
2302800003002,1139948.25922,9498517.41516,71.4491708724,24.83777938,71.4491708724,24.83777938,0.000457859375218
2302800003003,1132643.98686,9522528.04454,63.6141209367,29.1855994408,63.6141209367,29.1855994408,9.21630643712e-05
2302909001001,1177053.41721,9503178.10375,74.3227326266,19.3757361602,74.3227326266,19.3757361602,0.000764523304898
2303006001001,1153879.10234,9535969.17986,67.4076057847,25.3615425817,67.4076057847,25.3615425817,0.000345912160943
2303105001001,997587.084952,9561866.75799,64.6481178396,28.8325150027,64.6481178396,28.8325150027,0.000130577943215
2303204001001,1133786.3272,9220117.68821,66.4370455415,28.6261002679,66.4370455415,28.6261002679,0.000178995329535
2303303001001,1112487.43714,9261947.72146,52.3277467412,40.9151370045,52.3277467412,40.9151370045,0.0006785043979
2303402001001,943223.451585,9542357.7978,53.8640325392,42.7367809413,53.8640325392,42.7367809413,0.000726103932772
2303501003001,1241377.0146,9524394.50922,70.86403215,25.6530475553,70.86403215,25.6530475553,0.000408662401653
2303501003002,1255490.57924,9538224.59618,67.8917815212,30.4236855539,67.8917815212,30.4236855539,0.000130681796674
2303501003003,1253063.3359,9546457.35501,69.5666131621,26.0995184591,69.5666131621,26.0995184591,0.000360307691234
2303600001001,1063681.12062,9305982.7577,59.9334073252,34.0288568257,59.9334073252,34.0288568257,0.000204584952082
2303659001001,1035779.34368,9486221.04313,70.1745379877,26.6940451745,70.1745379877,26.6940451745,0.000347107560519
2303709005010,1205528.06592,9584084.12067,59.1756070017,32.3546019198,59.1756070017,32.3546019198,0.000146498747611
2303709005012,1205609.24449,9579443.47828,67.1372930867,27.9454722493,67.1372930867,27.9454722493,0.000224708345473
2303709005017,1205176.3183,9588012.50054,60.8695652174,27.5942028986,60.8695652174,27.5942028986,0.00010300837695
2303709005019,1207690.41334,9589824.00396,65.7713928795,27.2954403498,65.7713928795,27.2954403498,0.00022377203082
2303709005030,1199654.06448,9581500.31056,59.2641261498,25.8431887867,59.2641261498,25.8431887867,0.000145941185771
2303709005036,1207982.10509,9585793.57377,65.0374064838,28.8778054863,65.0374064838,28.8778054863,0.000137089500119
2303709005041,1209630.35889,9584017.20184,65.7219973009,29.0148448043,65.7219973009,29.0148448043,0.000145979996745
2303709005043,1197251.35618,9590461.38883,65.9434914228,19.3239152371,65.9434914228,19.3239152371,0.000583185153662
2303709005046,1185165.6508,9577360.7919,76.2225372077,19.2771084337,76.2225372077,19.2771084337,0.000810562005855
2303709005047,1207518.56875,9580568.68553,65.0953206239,28.6655112652,65.0953206239,28.6655112652,0.000147830102897
2303709005048,1205710.83291,9580651.37526,55.3832116788,39.2335766423,55.3832116788,39.2335766423,0.000536515906046
2303709005049,1209374.27604,9580093.00064,69.0055248619,24.9171270718,69.0055248619,24.9171270718,0.000400761313548
2303709005053,1210468.00663,9582611.77921,66.1963882619,27.3702031603,66.1963882619,27.3702031603,0.000229751305117
2303709005054,1208583.96217,9581928.06658,64.2060541689,25.4912373871,64.2060541689,25.4912373871,0.000269956694498
2303808001001,1154085.00449,9269919.15976,52.5893215576,39.7832195905,52.5893215576,39.7832195905,0.000622272089532
2303907001001,918880.872845,9657386.17469,69.2214602662,24.4050020169,69.2214602662,24.4050020169,0.000428341947644
2303931001001,1145281.25273,9469776.35936,73.5191637631,19.0863337205,73.5191637631,19.0863337205,0.00075982265449
