COD_MUN,Nome,State,Candidate,Round,Votes,Tot_Votes,Pct_Votes
2403004,Cruzeta,RN,DILMA VANA ROUSSEFF,2,4267,5379,79.32701245584681
2924108,Pedrão,BA,DILMA VANA ROUSSEFF,2,3319,3969,83.6230788611741
2931103,Tanquinho,BA,DILMA VANA ROUSSEFF,2,3833,5032,76.1724960254372
2516003,Solânea,PB,DILMA VANA ROUSSEFF,2,9939,14058,70.69995731967563
2203404,Dom Expedito Lopes,PI,DILMA VANA ROUSSEFF,2,4015,4866,82.51130291820797
2207553,Paquetá,PI,DILMA VANA ROUSSEFF,2,2420,2702,89.56328645447816
2407906,Monte das Gameleiras,RN,DILMA VANA ROUSSEFF,2,1525,1904,80.09453781512606
2211506,Vera Mendes,PI,DILMA VANA ROUSSEFF,2,1913,2190,87.35159817351598
2500809,Araçagi,PB,DILMA VANA ROUSSEFF,2,7029,9374,74.98399829315126
2611606,Recife,PE,DILMA VANA ROUSSEFF,2,535855,905560,59.17388135518353
2111201,São José de Ribamar,MA,DILMA VANA ROUSSEFF,2,55483,68247,81.29734640350492
2313302,Tauá,CE,DILMA VANA ROUSSEFF,2,19711,28984,68.00648633728954
2904902,Cachoeira,BA,DILMA VANA ROUSSEFF,2,13663,17504,78.05644424131627
2922201,Muniz Ferreira,BA,DILMA VANA ROUSSEFF,2,3848,5097,75.49538944477143
2929008,São Félix,BA,DILMA VANA ROUSSEFF,2,5902,7478,78.92484621556565
2310902,Piquet Carneiro,CE,DILMA VANA ROUSSEFF,2,7328,8201,89.35495671259602
2304269,Deputado Irapuan Pinheiro,CE,DILMA VANA ROUSSEFF,2,4391,5128,85.62792511700468
2905701,Camaçari,BA,DILMA VANA ROUSSEFF,2,70085,113680,61.65112596762843
2308708,Morada Nova,CE,DILMA VANA ROUSSEFF,2,31530,40563,77.73093706086827
2311504,Quixeré,CE,DILMA VANA ROUSSEFF,2,9859,12561,78.48897380781786
2922854,Nova Redenção,BA,DILMA VANA ROUSSEFF,2,3570,3940,90.60913705583756
2917607,Jaguaquara,BA,DILMA VANA ROUSSEFF,2,16130,23463,68.74653710096747
2905156,Caetanos,BA,DILMA VANA ROUSSEFF,2,5059,5839,86.64154821030998
2613602,São José do Egito,PE,DILMA VANA ROUSSEFF,2,10993,16751,65.62593278013253
2211001,Teresina,PI,DILMA VANA ROUSSEFF,2,310254,432596,71.7191097467383
2708204,São Brás,AL,DILMA VANA ROUSSEFF,2,3019,3840,78.61979166666667
2300754,Amontada,CE,DILMA VANA ROUSSEFF,2,15835,20922,75.68588089092822
2108108,Paulo Ramos,MA,DILMA VANA ROUSSEFF,2,8281,9928,83.4105560032232
2707008,Pindoba,AL,DILMA VANA ROUSSEFF,2,1200,1689,71.04795737122558
2200806,Antônio Almeida,PI,DILMA VANA ROUSSEFF,2,1318,2010,65.57213930348259
2903235,Barro Alto,BA,DILMA VANA ROUSSEFF,2,5524,6954,79.43629565717572
2929255,São Gabriel,BA,DILMA VANA ROUSSEFF,2,10080,11285,89.32210899424014
3300209,Araruama,RJ,DILMA VANA ROUSSEFF,2,25817,58556,44.08941867613908
3126505,Francisco Badaró,MG,DILMA VANA ROUSSEFF,2,2369,4307,55.0034827025772
3304409,Rio Claro,RJ,DILMA VANA ROUSSEFF,2,5899,10244,57.58492776259274
3531506,Monte Azul Paulista,SP,DILMA VANA ROUSSEFF,2,3522,11327,31.093846561313676
3157104,Salto da Divisa,MG,DILMA VANA ROUSSEFF,2,2095,3328,62.95072115384615
3300159,Aperibé,RJ,DILMA VANA ROUSSEFF,2,3152,6266,50.30322374720715
3529807,Mineiros do Tietê,SP,DILMA VANA ROUSSEFF,2,1711,6885,24.85112563543936
3506706,Boa Esperança do Sul,SP,DILMA VANA ROUSSEFF,2,3285,7609,43.172558811933236
3124708,Estrela do Indaiá,MG,DILMA VANA ROUSSEFF,2,703,2074,33.89585342333655
3109600,Cachoeira da Prata,MG,DILMA VANA ROUSSEFF,2,1089,2692,40.45319465081724
3544202,Riolândia,SP,DILMA VANA ROUSSEFF,2,2121,5182,40.93014280200695
3553609,Tapiratiba,SP,DILMA VANA ROUSSEFF,2,3479,7699,45.18768671256007
3515806,Flora Rica,SP,DILMA VANA ROUSSEFF,2,628,1260,49.84126984126984
3520806,Inúbia Paulista,SP,DILMA VANA ROUSSEFF,2,595,2421,24.576621230896322
3548302,Santo Expedito,SP,DILMA VANA ROUSSEFF,2,917,2044,44.86301369863014
3144201,Nacip Raydan,MG,DILMA VANA ROUSSEFF,2,1313,1758,74.68714448236634
3508009,Buri,SP,DILMA VANA ROUSSEFF,2,3560,10802,32.95685984077023
3554003,Tatuí,SP,DILMA VANA ROUSSEFF,2,12529,59481,21.063869134681664
3117108,Conceição da Aparecida,MG,DILMA VANA ROUSSEFF,2,3563,5954,59.84212294255963
